publishDate,publishMs,songmid,songId,title,artists,albummid,albumId,album,durationSec,qqmusic,webUrl
2022/9/3,1.66213E+12,004CYrmr0qrMXr,373924625,江湖流 (Live),功夫胖KUNGFU-PEN/KEY.L刘聪/盛宇D-SHINE/GAI周延,001TnaBT23T7GK,30320685,中国说唱巅峰对决 第11期,354,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004CYrmr0qrMXr""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004CYrmr0qrMXr
2022/9/10,1.66274E+12,004SchH4126HtH,374801214,山岚Flow杜康韵 (Live),GAI周延,0039APC22srO2t,30490751,中国说唱巅峰对决 总决赛 (上集),279,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004SchH4126HtH""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004SchH4126HtH
2022/9/10,1.66274E+12,003L42l60ya3t3,374801215,亢龙有悔 (Live),GAI周延/张艺兴,0039APC22srO2t,30490751,中国说唱巅峰对决 总决赛 (上集),280,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003L42l60ya3t3""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003L42l60ya3t3
2022/9/11,1.66283E+12,000bT9Vz287MZg,374907829,三滴血 (Live),GAI周延/功夫胖KUNGFU-PEN/布瑞吉Bridge,002grXcV2WHMsT,30509775,中国说唱巅峰对决 总决赛 (下集),274,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000bT9Vz287MZg""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000bT9Vz287MZg
2022/11/14,1.67E+12,001NETBO2iMs3j,383603966,嘿 做个人吧,胡海泉/GAI周延,001Om6Zu2VBWC6,32402554,嘿 做个人吧,178,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001NETBO2iMs3j""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001NETBO2iMs3j
2023/1/22,1.67E+12,004U6HZp1eTQuI,392087377,心愿清单,GAI周延,000udp6R1aW8gH,34474745,心愿清单,244,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004U6HZp1eTQuI""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004U6HZp1eTQuI
2023/1/23,1.67E+12,000C7fp50DnK1U,392717890,中国梦·我的梦,廖昌永/谭维维/阿云嘎/单依纯/毛晓彤/娜扎/乔欣/张淇/刘惜君/王霏霏/李响/李斯丹妮/高瀚宇/周柏豪/张艺兴/周笔畅/吴克群/张远/陆虎/王栎鑫/王心凌/周深/陈小春/林峯/赵丽颖/龚俊/张云龙/白宇/李光洁/宋轶/Ghost (王琳凯)/INTO1/汪苏泷/希林娜依高/GAI周延/Jeffrey董又霖/艾热AIR/宝石Gem/金志文/梦然/屠洪刚/易言/郑闯/袁娅维TIA RAY/王鹤棣/凤凰传奇/虞书欣/华晨宇/吴磊/杜德伟/许靖韵/汪东城/陈妍希/赵今麦/叶麒圣/蒋倩如/赵超凡/任贤齐/杨丞琳,004FPNCa1VVGdN,34631345,中国梦·我的梦,362,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000C7fp50DnK1U""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000C7fp50DnK1U
2023/2/6,1.67561E+12,0042n7zi0n3p0z,394060996,朝天门,GAI周延,001hnup93For2i,34948811,朝天门,232,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0042n7zi0n3p0z""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0042n7zi0n3p0z
2023/4/14,1.68E+12,002AWzWn0A8AhT,404179162,猎手,GAI周延,001mZIpb3gtdnD,37166675,尘封十三载 影视原声带,195,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002AWzWn0A8AhT""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002AWzWn0A8AhT
2023/4/28,1.68E+12,000aCE6p1APAeD,408462452,冲动的惩罚2023,GAI周延/功夫胖KUNGFU-PEN/RANZER叶润泽,002TtpsW2rbtrb,37576874,如意,149,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000aCE6p1APAeD""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000aCE6p1APAeD
2023/4/28,1.68261E+12,002LWF8p2QkWyE,408626984,想太多 (Live),张靓颖/GAI周延,002KWowB2rGXEg,37605471,天赐的声音第四季 第1期,264,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002LWF8p2QkWyE""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002LWF8p2QkWyE
2023/4/28,1.68261E+12,001u0vKa3T2lfS,408462453,钢铁丛林,GAI周延,002TtpsW2rbtrb,37576874,如意,108,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001u0vKa3T2lfS""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001u0vKa3T2lfS
2023/4/28,1.68261E+12,000rudBQ0Nso7m,408462454,如意,GAI周延,002TtpsW2rbtrb,37576874,如意,224,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000rudBQ0Nso7m""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000rudBQ0Nso7m
2023/4/28,1.68261E+12,0018wZ4U0dEUXA,408462456,三滴血,GAI周延/功夫胖KUNGFU-PEN/布瑞吉Bridge,002TtpsW2rbtrb,37576874,如意,275,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0018wZ4U0dEUXA""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0018wZ4U0dEUXA
2023/5/5,1.68322E+12,004HphNO3BbdiZ,410673901,人生何处不相逢 (Live),GAI周延/伯远,004SOksw3318mJ,37825778,天赐的声音第四季 第2期,225,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004HphNO3BbdiZ""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004HphNO3BbdiZ
2023/5/6,1.6833E+12,002LAjeI2IchWy,410721507,如意 (Live),GAI周延,0015xTNB2eiWpC,37833541,中国说唱巅峰对决2023 第1期,227,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002LAjeI2IchWy""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002LAjeI2IchWy
2023/5/12,1.68382E+12,0027T7QY0g1YHC,411641459,爱江山更爱美人 (Live),汪苏泷/GAI周延,000MnAzZ42tag9,38028406,天赐的声音第四季 第3期,257,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0027T7QY0g1YHC""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0027T7QY0g1YHC
2023/5/19,1.68443E+12,004OZ7gQ1BtREL,412541649,三国恋 (Live),GAI周延/刘柏辛Lexie,003Wf10j3U2hEG,38238406,天赐的声音第四季 第4期,237,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004OZ7gQ1BtREL""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004OZ7gQ1BtREL
2023/5/26,1.68503E+12,001HO1AP3daba6,413400158,来自世界的晚安 (Live),张碧晨/GAI周延,0042SB942aKEX2,38442131,天赐的声音第四季 第5期,305,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001HO1AP3daba6""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001HO1AP3daba6
2023/5/31,1.68546E+12,000Ju9Mm3UhXjX,413706025,比肩而战,GAI周延,002q8u6s0wuug3,38510824,比肩而战,186,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000Ju9Mm3UhXjX""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000Ju9Mm3UhXjX
2023/6/9,1.68624E+12,003Z0Tti31EyNg,415251136,一念之间 (Live),GAI周延/王赫野,003PDDFI0QGlg8,38842905,天赐的声音第四季 第7期,254,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003Z0Tti31EyNg""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003Z0Tti31EyNg
2023/6/10,1.68633E+12,001DJqQj1iL66y,415378175,钢铁丛林 (Live),GAI周延/杨和苏KeyNG,001nPCXm39TPu2,38873587,中国说唱巅峰对决2023 第6期,245,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001DJqQj1iL66y""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001DJqQj1iL66y
2023/6/16,1.68684E+12,003soaJ10Dimxy,416388982,狼 (Live),GAI周延/希林娜依高,000owNkJ0aaSxQ,39063945,天赐的声音第四季 第8期,302,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003soaJ10Dimxy""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003soaJ10Dimxy
2023/6/23,1.68745E+12,0019G5yh3DxnGW,417567138,麒麟 x 沧海一声笑 (Remix|Live),GAI周延/早安,000y8saS1mffBo,39261516,天赐的声音第四季 第9期,236,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0019G5yh3DxnGW""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0019G5yh3DxnGW
2023/7/7,1.68866E+12,003x5VGI4TsH7j,420553301,用情 (Live),GAI周延/戴佩妮,0010cqEK2Ebn2R,39665243,天赐的声音第四季 第11期,315,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003x5VGI4TsH7j""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003x5VGI4TsH7j
2023/7/8,1.68875E+12,002MGADM0risMy,420607642,生如野草,GAI周延,000mdKTv4LaWPv,39671013,生如野草,232,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002MGADM0risMy""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002MGADM0risMy
2023/7/14,1.68926E+12,003SzMWJ497y0n,422014879,牧马城市 (Live),胡彦斌/GAI周延,004ADYFG0SQj3f,39881664,天赐的声音第四季 第12期,375,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003SzMWJ497y0n""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003SzMWJ497y0n
2023/8/18,1.69229E+12,0042xZRO4X4mTA,428704114,敬自己不为谁,胡彦斌/GAI周延,000NE9uD1qoE5f,40854027,是一场烟火,237,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0042xZRO4X4mTA""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0042xZRO4X4mTA
2023/11/4,1.70E+12,003TGzzR3jvgRX,447509153,至高使命,GAI周延,002jJjEt0sqbiq,43486351,至高使命,190,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003TGzzR3jvgRX""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003TGzzR3jvgRX
2024/2/26,1.71E+12,003BgJwB4Zuwi3,437765737,逆魂,GAI周延,0028awRn2jXAHS,47134848,仙逆 动画原声带,219,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003BgJwB4Zuwi3""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003BgJwB4Zuwi3
2024/2/28,1.71E+12,004dqt6v3pOiJ1,473129793,PHUKET FREESTYLE,布瑞吉Bridge/GAI周延/早安/VaVa毛衍七/艾热AIR,001YKqrf40OiHT,47280396,PHUKET FREESTYLE,271,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004dqt6v3pOiJ1""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004dqt6v3pOiJ1
2024/4/18,1.71E+12,000fdfrn3Ywp7E,482296052,丰碑,GAI周延/威尔Will.T,004BapRx0lFUmF,49415818,底层逻辑,222,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000fdfrn3Ywp7E""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000fdfrn3Ywp7E
2024/4/18,1.71E+12,001cpOqA15U5x9,484287015,Intro,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,39,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001cpOqA15U5x9""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001cpOqA15U5x9
2024/4/18,1.71337E+12,003GI6nP3BDRCS,468773528,龍,GAI周延/雾都L4WUDU,004BapRx0lFUmF,49415818,底层逻辑,185,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003GI6nP3BDRCS""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003GI6nP3BDRCS
2024/4/18,1.71337E+12,00165ZML0mWTKC,469006877,招财进宝,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,209,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""00165ZML0mWTKC""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/00165ZML0mWTKC
2024/4/18,1.71337E+12,004Px3E13dLzBc,478494412,街上的,GAI周延/布瑞吉Bridge,004BapRx0lFUmF,49415818,底层逻辑,204,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004Px3E13dLzBc""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004Px3E13dLzBc
2024/4/18,1.71337E+12,001Nvt3X0pW4sS,480469432,Rich的安静,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,174,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001Nvt3X0pW4sS""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001Nvt3X0pW4sS
2024/4/18,1.71337E+12,002j35Ul0GOEoZ,484287138,Outro混蛋,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,130,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002j35Ul0GOEoZ""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002j35Ul0GOEoZ
2024/4/18,1.71337E+12,001lWvdo2CfToJ,484287201,温酒斩华雄,GAI周延/功夫胖KUNGFU-PEN,004BapRx0lFUmF,49415818,底层逻辑,188,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001lWvdo2CfToJ""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001lWvdo2CfToJ
2024/4/18,1.71337E+12,003xiEtQ0qJlp7,484287241,茉莉,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,216,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003xiEtQ0qJlp7""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003xiEtQ0qJlp7
2024/4/18,1.71337E+12,0020cH0014s1lG,484287251,街坊邻居,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,205,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0020cH0014s1lG""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0020cH0014s1lG
2024/4/18,1.71337E+12,000NiTou3GIkuO,484287313,盖哥调,GAI周延,004BapRx0lFUmF,49415818,底层逻辑,244,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000NiTou3GIkuO""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000NiTou3GIkuO
2024/4/19,1.71E+12,003gReZf1myAGu,484555362,ONE,GAI周延,0002GJO74dSPHF,49476750,ONE,181,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003gReZf1myAGu""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003gReZf1myAGu
2024/5/4,1.71E+12,001MQtr12nWmzb,486772258,成名作CYPHER,GAI周延/龟一/小咪Misir/skyslimsKyoA/Cloud9/王勇Gaver/Young7rouble/will逊/火人,003mrSiY36mDT3,49917875,成名作CYPHER,361,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001MQtr12nWmzb""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001MQtr12nWmzb
2024/5/15,1.72E+12,0011MSRk0TD0KA,489882582,将进酒,功夫胖KungFuPen/GAI周延/FAC-D12,004PS5ZV1WuCi9,50577948,将进酒,204,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0011MSRk0TD0KA""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0011MSRk0TD0KA
2024/6/13,1.72E+12,003HLww51XAIBT,494980964,龙Loong (Live),GAI周延/布瑞吉Bridge/VaVa毛衍七/盛宇D-SHINE/欧阳靖/Ghost (王琳凯)/早安/艾热AIR,00237nSG1Jafw8,51805286,说唱梦工厂 第4期,343,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003HLww51XAIBT""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003HLww51XAIBT
2024/6/14,1.72E+12,004XUpeV4YMm1v,495253785,老板,布瑞吉Bridge/GAI周延/早安,001p5VmN2YGq83,51886597,老板,237,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004XUpeV4YMm1v""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004XUpeV4YMm1v
2024/6/21,1.7189E+12,000IbRpF1VQRgn,496359255,诺言 (Live),GAI周延/陈冰,004WdV1C4gFkBO,52185824,天赐的声音第五季 第9期,297,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000IbRpF1VQRgn""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000IbRpF1VQRgn
2024/7/11,1.72E+12,001FEB6I3rNDd8,499428994,飘絮 (美丽的神话) (Live),GAI周延/加木,002OOVeC1dpERd,52956226,说唱梦工厂 第8期,234,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001FEB6I3rNDd8""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001FEB6I3rNDd8
2024/8/2,1.72E+12,00187Iv23uCXsT,505893723,莱,GAI周延,002T9Owm1sHTeE,53892367,莱,207,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""00187Iv23uCXsT""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/00187Iv23uCXsT
2024/9/3,1.73E+12,001JbC3R2VBMgt,512476224,一半一半,GAI周延,001Ygx6A1UA7Hw,55136627,一半一半,232,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001JbC3R2VBMgt""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001JbC3R2VBMgt
2024/9/22,1.73E+12,002sqxiP2VoIwp,517175926,我的兄弟,GAI周延/王齐铭WatchMe,004ca2lL1SkkPZ,55987821,我的兄弟,214,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""002sqxiP2VoIwp""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/002sqxiP2VoIwp
2024/12/26,1.74E+12,0012BOtC1NcbOy,552371362,我本俗人,GAI周延,001zlV8W0yMwTM,60192798,我本俗人,220,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""0012BOtC1NcbOy""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/0012BOtC1NcbOy
2025/4/21,1.74516E+12,004Oi6rW1513A2,559352222,故湘，风,RANZER叶润泽/功夫胖KUNGFU-PEN/盛宇D-SHINE/GAI周延,0048EgfK3oGOMx,66207830,湖湘浪子,281,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004Oi6rW1513A2""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004Oi6rW1513A2
2025/4/21,1.74516E+12,003pX2QB1YuOXp,574497393,酒歌,RANZER叶润泽/GAI周延,0048EgfK3oGOMx,66207830,湖湘浪子,191,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003pX2QB1YuOXp""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003pX2QB1YuOXp
2025/5/17,1.74741E+12,003Xr40Q04qOUI,579124166,炁 (Live),GAI周延,0026g0mv4YpXXS,67637817,歌手2025 第1期,219,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003Xr40Q04qOUI""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003Xr40Q04qOUI
2025/5/17,1.75E+12,004BgupG2zs7iu,579286919,炁,GAI周延,002HuVWa29fAIq,67683028,炁,216,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004BgupG2zs7iu""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004BgupG2zs7iu
2025/5/31,1.74862E+12,000qyiJu3q95WK,581536834,北京北京 (Live),GAI周延,002nKT7y3hmcea,68349794,歌手2025 第3期,344,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000qyiJu3q95WK""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000qyiJu3q95WK
2025/6/8,1.75E+12,003M70nV0N8Bjs,582719403,浮萍,GAI周延/功夫胖KUNGFU-PEN/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,256,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003M70nV0N8Bjs""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003M70nV0N8Bjs
2025/6/8,1.75E+12,000dT9KJ1KfSvF,582719570,三个字,功夫胖KUNGFU-PEN/盛宇D-SHINE/GAI周延,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,168,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000dT9KJ1KfSvF""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000dT9KJ1KfSvF
2025/6/8,1.75E+12,003BU7YS3mW3tA,582719578,一夜,KEY.L刘聪/GAI周延,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,204,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003BU7YS3mW3tA""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003BU7YS3mW3tA
2025/6/8,1.75E+12,004DzWnG3Paq5c,582719640,吊二两,功夫胖KUNGFU-PEN/GAI周延/KEY.L刘聪,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,235,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004DzWnG3Paq5c""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004DzWnG3Paq5c
2025/6/8,1.75E+12,004RHpW32ed1ZJ,582719645,G-BLOCK INTRO,功夫胖KUNGFU-PEN/GAI周延/KEY.L刘聪,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,195,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""004RHpW32ed1ZJ""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/004RHpW32ed1ZJ
2025/6/8,1.75E+12,000qPqOW1lCG2q,582719656,如剑,KEY.L刘聪/GAI周延/功夫胖KUNGFU-PEN/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,249,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000qPqOW1lCG2q""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000qPqOW1lCG2q
2025/6/8,1.75E+12,003cbMZc34hPzF,582719679,愚人码头,KEY.L刘聪/功夫胖KUNGFU-PEN/GAI周延/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,296,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003cbMZc34hPzF""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003cbMZc34hPzF
2025/6/8,1.75E+12,003Yzqzq0eXnKz,582719799,我们的歌,功夫胖KUNGFU-PEN/GAI周延/KEY.L刘聪/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,306,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003Yzqzq0eXnKz""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003Yzqzq0eXnKz
2025/6/8,1.74931E+12,001uX8kj3RA7t9,579545322,G-BLOCK CYPHER,GAI周延/功夫胖KUNGFU-PEN/KEY.L刘聪/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,236,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001uX8kj3RA7t9""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001uX8kj3RA7t9
2025/6/8,1.74931E+12,003vRyVW4ZCyvv,581070613,人海,KEY.L刘聪/GAI周延/功夫胖KUNGFU-PEN/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,278,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""003vRyVW4ZCyvv""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/003vRyVW4ZCyvv
2025/6/8,1.74931E+12,00063mmh1ZAHZY,582719625,神仙,GAI周延/KEY.L刘聪,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,205,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""00063mmh1ZAHZY""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/00063mmh1ZAHZY
2025/6/8,1.74931E+12,001nWXq21kvoge,582719651,仁义茶楼,GAI周延/功夫胖KUNGFU-PEN/盛宇D-SHINE/KEY.L刘聪,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,229,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001nWXq21kvoge""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001nWXq21kvoge
2025/6/8,1.74931E+12,000yIJzh3mL3GU,582719678,站台,GAI周延/功夫胖KUNGFU-PEN/KEY.L刘聪,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,226,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000yIJzh3mL3GU""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000yIJzh3mL3GU
2025/6/8,1.74931E+12,001m6JGl0B6ZyR,582719693,无期,GAI周延/功夫胖KUNGFU-PEN/KEY.L刘聪/盛宇D-SHINE,001qocFr1gpWDC,68688449,G-BLOCK Mixtape,308,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""001m6JGl0B6ZyR""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/001m6JGl0B6ZyR
2025/6/14,1.74983E+12,000aMCRI4aBQ78,583765879,白鸽 (Live),GAI周延,001nqTLH4CU5xs,69011339,歌手2025 第5期,348,"qqmusic://qq.com/media/playSonglist?p={""song"":[{""type"":""0"",""songmid"":""000aMCRI4aBQ78""}],""action"":""play""}",https://y.qq.com/n/ryqq/songDetail/000aMCRI4aBQ78
